lens_id,label,value,category
canon_200_2p8,Hood product code,ET-83b II,Physical
canon_200_2p8,Optional accessories,"Hard Case LH-D18 II
Soft Case LP1222",Physical
canon_300_2p8_is,Lens type,Prime lens,Principal specifications
canon_300_2p8_is,Max Format size,35mm FF,Principal specifications
canon_300_2p8_is,Focal length,300 mm,Principal specifications
canon_300_2p8_is,Image stabilization,Yes (2 stops),Principal specifications
canon_300_2p8_is,Lens mount,Canon EF,Principal specifications
canon_300_2p8_is,Maximum aperture,F2.8,Aperture
canon_300_2p8_is,Minimum aperture,F32,Aperture
canon_300_2p8_is,Aperture ring,No,Aperture
canon_300_2p8_is,Number of diaphragm blades,8,Aperture
canon_300_2p8_is,Elements,17,Optics
canon_300_2p8_is,Groups,13,Optics
canon_300_2p8_is,Special elements / coatings,"1 fluorite lens 
2 UD lenses",Optics
canon_300_2p8_is,Minimum focus,2.50 m (98.43″),Focus
canon_300_2p8_is,Maximum magnification,0.13×,Focus
canon_300_2p8_is,Autofocus,Yes,Focus
canon_300_2p8_is,Motor type,Ultrasonic,Focus
canon_300_2p8_is,Full time manual,Yes,Focus
canon_300_2p8_is,Focus method,Internal,Focus
canon_300_2p8_is,Distance scale,Yes,Focus
canon_300_2p8_is,DoF scale,Yes,Focus
canon_300_2p8_is,Weight,2550 g (5.62 lb),Physical
canon_300_2p8_is,Diameter,128 mm (5.04″),Physical
canon_300_2p8_is,Length,252 mm (9.92″),Physical
canon_300_2p8_is,Materials,"Metal barrel, metal mount",Physical
canon_300_2p8_is,Sealing,Yes,Physical
canon_300_2p8_is,Colour,Grey and Black,Physical
canon_300_2p8_is,Filter thread,52.0 mm,Physical
canon_300_2p8_is,Filter notes,rear drop-in,Physical
canon_300_2p8_is,Hood product code,ET-120,Physical
canon_300_2p8_is,Tripod collar,Yes,Physical
canon_300_2p8_is,Optional accessories,Lens Case 300,Physical
nikon_180_2p8d,Lens type,Prime lens,Principal specifications
nikon_180_2p8d,Max Format size,35mm FF,Principal specifications
nikon_180_2p8d,Focal length,180 mm,Principal specifications
nikon_180_2p8d,Image stabilization,No,Principal specifications
nikon_180_2p8d,Lens mount,Nikon F (FX),Principal specifications
nikon_180_2p8d,Maximum aperture,F2.8,Aperture
nikon_180_2p8d,Minimum aperture,F22,Aperture
nikon_180_2p8d,Aperture ring,Yes,Aperture
nikon_180_2p8d,Number of diaphragm blades,9,Aperture
nikon_180_2p8d,Elements,8,Optics
nikon_180_2p8d,Groups,6,Optics
nikon_180_2p8d,Special elements / coatings,1 ED glass element,Optics
nikon_180_2p8d,Minimum focus,1.50 m (59.06″),Focus
nikon_180_2p8d,Autofocus,Yes,Focus
nikon_180_2p8d,Motor type,Screw drive from camera,Focus
nikon_180_2p8d,Full time manual,Unknown,Focus
nikon_180_2p8d,Focus method,Internal,Focus
nikon_180_2p8d,Distance scale,Yes,Focus
nikon_180_2p8d,DoF scale,Yes,Focus
nikon_180_2p8d,Weight,760 g (1.68 lb),Physical
nikon_180_2p8d,Diameter,79 mm (3.09″),Physical
nikon_180_2p8d,Length,144 mm (5.67″),Physical
nikon_180_2p8d,Materials,metal mount,Physical
nikon_180_2p8d,Colour,Black,Physical
nikon_180_2p8d,Filter thread,72.0 mm,Physical
nikon_180_2p8d,Hood supplied,Yes,Physical
nikon_180_2p8d,Hood product code,built-in,Physical
canon_28-135_3p5-5p6_is,Lens type,Zoom lens,Principal specifications
canon_28-135_3p5-5p6_is,Max Format size,35mm FF,Principal specifications
canon_28-135_3p5-5p6_is,Focal length,28–135 mm,Principal specifications
canon_28-135_3p5-5p6_is,Image stabilization,Yes (Built in gyro sensors),Principal specifications
canon_28-135_3p5-5p6_is,Lens mount,Canon EF,Principal specifications
canon_28-135_3p5-5p6_is,Maximum aperture,F3.5–5.6,Aperture
canon_28-135_3p5-5p6_is,Minimum aperture,F22–36,Aperture
canon_28-135_3p5-5p6_is,Aperture ring,No,Aperture
canon_28-135_3p5-5p6_is,Number of diaphragm blades,6,Aperture
canon_28-135_3p5-5p6_is,Elements,16,Optics
canon_28-135_3p5-5p6_is,Groups,12,Optics
canon_28-135_3p5-5p6_is,Minimum focus,0.50 m (19.69″),Focus
canon_28-135_3p5-5p6_is,Maximum magnification,0.19×,Focus
canon_28-135_3p5-5p6_is,Autofocus,Yes,Focus
canon_28-135_3p5-5p6_is,Motor type,Ring-type ultrasonic,Focus
canon_28-135_3p5-5p6_is,Full time manual,Yes,Focus
canon_28-135_3p5-5p6_is,Focus method,Internal,Focus
canon_28-135_3p5-5p6_is,Distance scale,Yes,Focus
canon_28-135_3p5-5p6_is,DoF scale,Yes,Focus
canon_28-135_3p5-5p6_is,Weight,540 g (1.19 lb),Physical
canon_28-135_3p5-5p6_is,Diameter,78 mm (3.09″),Physical
canon_28-135_3p5-5p6_is,Length,97 mm (3.81″),Physical
canon_28-135_3p5-5p6_is,Materials,"Plastic barrel, metal mount",Physical
canon_28-135_3p5-5p6_is,Sealing,No,Physical
canon_28-135_3p5-5p6_is,Colour,Black,Physical
canon_28-135_3p5-5p6_is,Zoom method,Rotary (extending),Physical
canon_28-135_3p5-5p6_is,Power zoom,No,Physical
canon_28-135_3p5-5p6_is,Zoom lock,No,Physical
canon_28-135_3p5-5p6_is,Filter thread,72.0 mm,Physical
canon_28-135_3p5-5p6_is,Hood product code,EW-78BII,Physical
canon_28-135_3p5-5p6_is,Tripod collar,No,Physical
canon_28-135_3p5-5p6_is,Optional accessories,Soft Case LP1116,Physical
nikon_135_2d_dc,Lens type,Prime lens,Principal specifications
nikon_135_2d_dc,Max Format size,35mm FF,Principal specifications
nikon_135_2d_dc,Focal length,135 mm,Principal specifications
nikon_135_2d_dc,Image stabilization,No,Principal specifications
nikon_135_2d_dc,Lens mount,Nikon F (FX),Principal specifications
nikon_135_2d_dc,Maximum aperture,F2,Aperture
nikon_135_2d_dc,Minimum aperture,F16,Aperture
nikon_135_2d_dc,Aperture ring,Yes,Aperture
nikon_135_2d_dc,Number of diaphragm blades,9,Aperture
nikon_135_2d_dc,Aperture notes,rounded blades,Aperture
nikon_135_2d_dc,Elements,7,Optics
nikon_135_2d_dc,Groups,6,Optics
nikon_135_2d_dc,Minimum focus,1.10 m (43.31″),Focus
nikon_135_2d_dc,Autofocus,Yes,Focus
nikon_135_2d_dc,Motor type,Screw drive from camera,Focus
nikon_135_2d_dc,Full time manual,Unknown,Focus
nikon_135_2d_dc,Focus method,Rear,Focus
nikon_135_2d_dc,Focus notes,Defocus-image Control,Focus
nikon_135_2d_dc,Distance scale,Yes,Focus
nikon_135_2d_dc,DoF scale,Yes,Focus
nikon_135_2d_dc,Weight,815 g (1.80 lb),Physical
nikon_135_2d_dc,Diameter,79 mm (3.11″),Physical
nikon_135_2d_dc,Length,120 mm (4.72″),Physical
nikon_135_2d_dc,Materials,metal mount,Physical
nikon_135_2d_dc,Sealing,No,Physical
nikon_135_2d_dc,Colour,Black,Physical
nikon_135_2d_dc,Filter thread,72.0 mm,Physical
nikon_135_2d_dc,Hood supplied,Yes,Physical
nikon_135_2d_dc,Hood product code,built-in,Physical
nikon_135_2d_dc,Tripod collar,No,Physical
nikon_135_2d_dc,Notes,Defocus Control,Other
nikon_105_2d_dc,Lens type,Prime lens,Principal specifications
nikon_105_2d_dc,Max Format size,35mm FF,Principal specifications
nikon_105_2d_dc,Focal length,105 mm,Principal specifications
nikon_105_2d_dc,Image stabilization,No,Principal specifications
nikon_105_2d_dc,Lens mount,Nikon F (FX),Principal specifications
nikon_105_2d_dc,Maximum aperture,F2,Aperture
nikon_105_2d_dc,Minimum aperture,F16,Aperture
nikon_105_2d_dc,Aperture ring,Yes,Aperture
nikon_105_2d_dc,Number of diaphragm blades,9,Aperture
nikon_105_2d_dc,Aperture notes,rounded blades,Aperture
nikon_105_2d_dc,Elements,6,Optics
nikon_105_2d_dc,Groups,6,Optics
nikon_105_2d_dc,Minimum focus,0.90 m (35.43″),Focus
nikon_105_2d_dc,Autofocus,Yes,Focus
nikon_105_2d_dc,Motor type,Screw drive from camera,Focus
nikon_105_2d_dc,Full time manual,Unknown,Focus
nikon_105_2d_dc,Focus method,Rear,Focus
nikon_105_2d_dc,Focus notes,Defocus-image Control,Focus
nikon_105_2d_dc,Distance scale,Yes,Focus
nikon_105_2d_dc,DoF scale,Yes,Focus
nikon_105_2d_dc,Weight,640 g (1.41 lb),Physical
nikon_105_2d_dc,Diameter,79 mm (3.11″),Physical
nikon_105_2d_dc,Length,111 mm (4.37″),Physical
nikon_105_2d_dc,Materials,metal mount,Physical
nikon_105_2d_dc,Sealing,No,Physical
nikon_105_2d_dc,Colour,Black,Physical
nikon_105_2d_dc,Filter thread,72.0 mm,Physical
nikon_105_2d_dc,Hood supplied,Yes,Physical
nikon_105_2d_dc,Hood product code,built-in,Physical
nikon_105_2d_dc,Tripod collar,No,Physical
nikon_105_2d_dc,Notes,Defocus Control,Other
canon_300_4p0_is,Lens type,Prime lens,Principal specifications
canon_300_4p0_is,Max Format size,35mm FF,Principal specifications
canon_300_4p0_is,Focal length,300 mm,Principal specifications
canon_300_4p0_is,Image stabilization,Yes (2 stops),Principal specifications
canon_300_4p0_is,Lens mount,Canon EF,Principal specifications
canon_300_4p0_is,Maximum aperture,F4,Aperture
canon_300_4p0_is,Minimum aperture,F32,Aperture
canon_300_4p0_is,Aperture ring,No,Aperture
canon_300_4p0_is,Number of diaphragm blades,8,Aperture
canon_300_4p0_is,Elements,15,Optics
canon_300_4p0_is,Groups,11,Optics
canon_300_4p0_is,Minimum focus,1.50 m (59.06″),Focus
canon_300_4p0_is,Maximum magnification,0.24×,Focus
canon_300_4p0_is,Autofocus,Yes,Focus
canon_300_4p0_is,Motor type,Ultrasonic,Focus
canon_300_4p0_is,Full time manual,Yes,Focus
canon_300_4p0_is,Focus method,Rear,Focus
canon_300_4p0_is,Distance scale,Yes,Focus
canon_300_4p0_is,DoF scale,Yes,Focus
canon_300_4p0_is,Weight,1190 g (2.62 lb),Physical
canon_300_4p0_is,Diameter,90 mm (3.54″),Physical
canon_300_4p0_is,Length,221 mm (8.7″),Physical
canon_300_4p0_is,Materials,"Metal barrel, metal mount",Physical
canon_300_4p0_is,Colour,Grey and Black,Physical
canon_300_4p0_is,Filter thread,77.0 mm,Physical
canon_300_4p0_is,Hood supplied,Yes,Physical
canon_300_4p0_is,Hood product code,built-in retractable hood,Physical
canon_300_4p0_is,Tripod collar,Yes,Physical
canon_300_4p0_is,Optional accessories,"Hard Case LH-D27
Soft Case LZ1128",Physical
canon_500_4p0_is,Lens type,Prime lens,Principal specifications
canon_500_4p0_is,Max Format size,35mm FF,Principal specifications
canon_500_4p0_is,Focal length,500 mm,Principal specifications
canon_500_4p0_is,Image stabilization,Yes,Principal specifications
canon_500_4p0_is,Lens mount,Canon EF,Principal specifications
canon_500_4p0_is,Maximum aperture,F4,Aperture
canon_500_4p0_is,Minimum aperture,F32,Aperture
canon_500_4p0_is,Aperture ring,No,Aperture
canon_500_4p0_is,Number of diaphragm blades,8,Aperture
canon_500_4p0_is,Elements,17,Optics
canon_500_4p0_is,Groups,13,Optics
canon_500_4p0_is,Special elements / coatings,1 fluorite lens and 2 UD lenses,Optics
canon_500_4p0_is,Minimum focus,4.50 m (177.17″),Focus
canon_500_4p0_is,Maximum magnification,0.12×,Focus
canon_500_4p0_is,Autofocus,Yes,Focus
canon_500_4p0_is,Motor type,Ring-type ultrasonic,Focus
canon_500_4p0_is,Full time manual,Yes,Focus
canon_500_4p0_is,Focus method,Internal,Focus
canon_500_4p0_is,Distance scale,Yes,Focus
canon_500_4p0_is,DoF scale,Yes,Focus
canon_500_4p0_is,Weight,3870 g (8.53 lb),Physical
canon_500_4p0_is,Diameter,146 mm (5.75″),Physical
canon_500_4p0_is,Length,387 mm (15.24″),Physical
canon_500_4p0_is,Materials,"Magnesium alloy barrel, metal mount",Physical
canon_500_4p0_is,Sealing,Yes,Physical
canon_500_4p0_is,Colour,Grey and Black,Physical
canon_500_4p0_is,Filter thread,52.0 mm,Physical
canon_500_4p0_is,Filter notes,rear drop-in,Physical
canon_500_4p0_is,Hood product code,ET-138,Physical
canon_500_4p0_is,Tripod collar,Yes,Physical
canon_500_4p0_is,Optional accessories,Lens Case 500,Physical
canon_400_5p6,Lens type,Prime lens,Principal specifications
canon_400_5p6,Max Format size,35mm FF,Principal specifications
canon_400_5p6,Focal length,400 mm,Principal specifications
canon_400_5p6,Image stabilization,No,Principal specifications
canon_400_5p6,Lens mount,Canon EF,Principal specifications
canon_400_5p6,Maximum aperture,F5.6,Aperture
canon_400_5p6,Minimum aperture,F32,Aperture
canon_400_5p6,Aperture ring,No,Aperture
canon_400_5p6,Number of diaphragm blades,8,Aperture
canon_400_5p6,Elements,7,Optics
canon_400_5p6,Groups,6,Optics
canon_400_5p6,Special elements / coatings,1 UD-glass element,Optics
canon_400_5p6,Minimum focus,3.50 m (137.8″),Focus
canon_400_5p6,Maximum magnification,0.12×,Focus
canon_400_5p6,Autofocus,Yes,Focus
canon_400_5p6,Motor type,Ultrasonic,Focus
canon_400_5p6,Full time manual,Yes,Focus
canon_400_5p6,Focus method,Internal,Focus
canon_400_5p6,Distance scale,Yes,Focus
canon_400_5p6,DoF scale,Yes,Focus
canon_400_5p6,Weight,1250 g (2.76 lb),Physical
canon_400_5p6,Diameter,90 mm (3.54″),Physical
canon_400_5p6,Length,257 mm (10.1″),Physical
canon_400_5p6,Materials,"Metal barrel, metal mount",Physical
canon_400_5p6,Colour,Grey and Black,Physical
canon_400_5p6,Filter thread,77.0 mm,Physical
canon_400_5p6,Hood supplied,Yes,Physical
canon_400_5p6,Hood product code,built-in retractable hood,Physical
canon_400_5p6,Tripod collar,Yes,Physical
canon_400_5p6,Optional accessories,"detachable tripod mount
Hard Case: LH-D29
Soft Case: LZ1132",Physical
canon_600_4p0_is,Lens type,Prime lens,Principal specifications
canon_600_4p0_is,Max Format size,35mm FF,Principal specifications
canon_600_4p0_is,Focal length,600 mm,Principal specifications
canon_600_4p0_is,Image stabilization,Yes,Principal specifications
canon_600_4p0_is,Lens mount,Canon EF,Principal specifications
canon_600_4p0_is,Maximum aperture,F4,Aperture
canon_600_4p0_is,Minimum aperture,F32,Aperture
canon_600_4p0_is,Aperture ring,No,Aperture
canon_600_4p0_is,Number of diaphragm blades,8,Aperture
canon_600_4p0_is,Elements,17,Optics
canon_600_4p0_is,Groups,13,Optics
canon_600_4p0_is,Special elements / coatings,1 fluorite element and 2 UD-glass elements,Optics
canon_600_4p0_is,Minimum focus,5.50 m (216.54″),Focus
canon_600_4p0_is,Maximum magnification,0.12×,Focus
canon_600_4p0_is,Autofocus,Yes,Focus
canon_600_4p0_is,Motor type,Ultrasonic,Focus
canon_600_4p0_is,Full time manual,Yes,Focus
canon_600_4p0_is,Focus method,Internal,Focus
canon_600_4p0_is,Distance scale,Yes,Focus
canon_600_4p0_is,DoF scale,Yes,Focus
canon_600_4p0_is,Weight,5360 g (11.82 lb),Physical
canon_600_4p0_is,Diameter,168 mm (6.61″),Physical
canon_600_4p0_is,Length,456 mm (17.95″),Physical
canon_600_4p0_is,Materials,"Metal barrel, metal mount",Physical
canon_600_4p0_is,Colour,Grey and Black,Physical
canon_600_4p0_is,Filter thread,52.0 mm,Physical
canon_600_4p0_is,Filter notes,Rear drop-in,Physical
canon_600_4p0_is,Hood product code,ET-160,Physical
canon_600_4p0_is,Tripod collar,Yes,Physical
canon_600_4p0_is,Optional accessories,Lens Case 600,Physical
canon_20-35_3p5-4p5,Lens type,Zoom lens,Principal specifications
canon_20-35_3p5-4p5,Max Format size,35mm FF,Principal specifications
canon_20-35_3p5-4p5,Focal length,20–35 mm,Principal specifications
canon_20-35_3p5-4p5,Image stabilization,No,Principal specifications
canon_20-35_3p5-4p5,Lens mount,Canon EF,Principal specifications
canon_20-35_3p5-4p5,Maximum aperture,F3.5–4.5,Aperture
canon_20-35_3p5-4p5,Minimum aperture,F22–27,Aperture
canon_20-35_3p5-4p5,Aperture ring,No,Aperture
canon_20-35_3p5-4p5,Number of diaphragm blades,5,Aperture
canon_20-35_3p5-4p5,Elements,12,Optics
canon_20-35_3p5-4p5,Groups,11,Optics
canon_20-35_3p5-4p5,Minimum focus,0.34 m (13.39″),Focus
canon_20-35_3p5-4p5,Maximum magnification,0.13×,Focus
canon_20-35_3p5-4p5,Autofocus,Yes,Focus
canon_20-35_3p5-4p5,Motor type,Ultrasonic,Focus
canon_20-35_3p5-4p5,Full time manual,Yes,Focus
canon_20-35_3p5-4p5,Focus method,Internal,Focus
canon_20-35_3p5-4p5,Distance scale,Yes,Focus
canon_20-35_3p5-4p5,DoF scale,Yes,Focus
canon_20-35_3p5-4p5,Weight,340 g (0.75 lb),Physical
canon_20-35_3p5-4p5,Diameter,84 mm (3.29″),Physical
canon_20-35_3p5-4p5,Length,69 mm (2.71″),Physical
canon_20-35_3p5-4p5,Materials,"Plastic barrel, metal mount",Physical
canon_20-35_3p5-4p5,Sealing,No,Physical
canon_20-35_3p5-4p5,Colour,Black,Physical
canon_20-35_3p5-4p5,Zoom method,Rotary (internal),Physical
canon_20-35_3p5-4p5,Power zoom,No,Physical
canon_20-35_3p5-4p5,Zoom lock,No,Physical
canon_20-35_3p5-4p5,Filter thread,77.0 mm,Physical
canon_20-35_3p5-4p5,Hood supplied,No,Physical
canon_20-35_3p5-4p5,Hood product code,EW-83II,Physical
canon_20-35_3p5-4p5,Tripod collar,No,Physical
canon_20-35_3p5-4p5,Optional accessories,Soft Case LP1214,Physical
nikon_80-400_4p5-5p6d_vr,Lens type,Zoom lens,Principal specifications
nikon_80-400_4p5-5p6d_vr,Max Format size,35mm FF,Principal specifications
nikon_80-400_4p5-5p6d_vr,Focal length,80–400 mm,Principal specifications
nikon_80-400_4p5-5p6d_vr,Image stabilization,Yes (vibration reduction up to 3 stops),Principal specifications
nikon_80-400_4p5-5p6d_vr,Lens mount,Nikon F (FX),Principal specifications
nikon_80-400_4p5-5p6d_vr,Maximum aperture,F4.5–5.6,Aperture
nikon_80-400_4p5-5p6d_vr,Minimum aperture,F32,Aperture
nikon_80-400_4p5-5p6d_vr,Aperture ring,Yes,Aperture
nikon_80-400_4p5-5p6d_vr,Number of diaphragm blades,9,Aperture
nikon_80-400_4p5-5p6d_vr,Aperture notes,rounded blades,Aperture
nikon_80-400_4p5-5p6d_vr,Elements,17,Optics
nikon_80-400_4p5-5p6d_vr,Groups,11,Optics
nikon_80-400_4p5-5p6d_vr,Special elements / coatings,3 ED glass elements,Optics
nikon_80-400_4p5-5p6d_vr,Minimum focus,2.30 m (90.55″),Focus
nikon_80-400_4p5-5p6d_vr,Autofocus,Yes,Focus
nikon_80-400_4p5-5p6d_vr,Motor type,Screw drive from camera,Focus
nikon_80-400_4p5-5p6d_vr,Full time manual,Unknown,Focus
nikon_80-400_4p5-5p6d_vr,Focus method,Internal,Focus
nikon_80-400_4p5-5p6d_vr,Distance scale,Yes,Focus
nikon_80-400_4p5-5p6d_vr,DoF scale,Yes,Focus
nikon_80-400_4p5-5p6d_vr,Focus distance limiter,yes,Focus
nikon_80-400_4p5-5p6d_vr,Weight,1340 g (2.95 lb),Physical
nikon_80-400_4p5-5p6d_vr,Diameter,91 mm (3.58″),Physical
nikon_80-400_4p5-5p6d_vr,Length,171 mm (6.73″),Physical
nikon_80-400_4p5-5p6d_vr,Materials,metal mount,Physical
nikon_80-400_4p5-5p6d_vr,Colour,Black,Physical
nikon_80-400_4p5-5p6d_vr,Zoom method,Rotary (extending),Physical
nikon_80-400_4p5-5p6d_vr,Filter thread,77.0 mm,Physical
nikon_80-400_4p5-5p6d_vr,Hood supplied,Yes,Physical
nikon_80-400_4p5-5p6d_vr,Hood product code,HB-24,Physical
nikon_80-400_4p5-5p6d_vr,Tripod collar,Yes,Physical
nikon_85_1p4d,Lens type,Prime lens,Principal specifications
nikon_85_1p4d,Max Format size,35mm FF,Principal specifications
nikon_85_1p4d,Focal length,85 mm,Principal specifications
nikon_85_1p4d,Image stabilization,No,Principal specifications
nikon_85_1p4d,Lens mount,Nikon F (FX),Principal specifications
nikon_85_1p4d,Maximum aperture,F1.4,Aperture
nikon_85_1p4d,Minimum aperture,F16,Aperture
nikon_85_1p4d,Aperture ring,Yes,Aperture
nikon_85_1p4d,Number of diaphragm blades,9,Aperture
nikon_85_1p4d,Aperture notes,rounded blades,Aperture
nikon_85_1p4d,Elements,9,Optics
nikon_85_1p4d,Groups,8,Optics
nikon_85_1p4d,Minimum focus,0.85 m (33.46″),Focus
nikon_85_1p4d,Autofocus,Yes,Focus
nikon_85_1p4d,Motor type,Screw drive from camera,Focus
nikon_85_1p4d,Full time manual,Unknown,Focus
nikon_85_1p4d,Focus method,Internal,Focus
nikon_85_1p4d,Distance scale,Yes,Focus
nikon_85_1p4d,DoF scale,Yes,Focus
nikon_85_1p4d,Weight,550 g (1.21 lb),Physical
nikon_85_1p4d,Diameter,80 mm (3.15″),Physical
nikon_85_1p4d,Length,73 mm (2.85″),Physical
nikon_85_1p4d,Materials,metal mount,Physical
nikon_85_1p4d,Sealing,No,Physical
nikon_85_1p4d,Colour,Black,Physical
nikon_85_1p4d,Filter thread,77.0 mm,Physical
nikon_85_1p4d,Hood supplied,Yes,Physical
nikon_85_1p4d,Hood product code,HN-31,Physical
nikon_85_1p4d,Tripod collar,No,Physical
canon_28-105_4-5p6,Lens type,Zoom lens,Principal specifications
canon_28-105_4-5p6,Max Format size,35mm FF,Principal specifications
canon_28-105_4-5p6,Focal length,28–105 mm,Principal specifications
canon_28-105_4-5p6,Image stabilization,No,Principal specifications
canon_28-105_4-5p6,Lens mount,Canon EF,Principal specifications
canon_28-105_4-5p6,Maximum aperture,F4–5.6,Aperture
canon_28-105_4-5p6,Minimum aperture,F22–32,Aperture
canon_28-105_4-5p6,Aperture ring,No,Aperture
canon_28-105_4-5p6,Number of diaphragm blades,6,Aperture
canon_28-105_4-5p6,Elements,10,Optics
canon_28-105_4-5p6,Groups,9,Optics
canon_28-105_4-5p6,Minimum focus,0.48 m (18.9″),Focus
canon_28-105_4-5p6,Maximum magnification,0.19×,Focus
canon_28-105_4-5p6,Autofocus,Yes,Focus
canon_28-105_4-5p6,Motor type,Micro-type ultrasonic,Focus
